season,match_round,match_home_team,match_away_team,player_id,player_name,player_team,game_outcome,total,aflvotes
2019,17,Essendon,North Melbourne,11933,Jared Polec,North Melbourne,Loss,0,L0
2019,17,Essendon,North Melbourne,11991,Mitch Brown,Essendon,Win,0,W0
2019,17,Essendon,North Melbourne,12032,Dylan Shiel,Essendon,Win,0,W0
2019,17,Essendon,North Melbourne,12092,Marley Williams,North Melbourne,Loss,0,L0
2019,17,Essendon,North Melbourne,12159,Jed Anderson,North Melbourne,Loss,0,L0
2019,17,Essendon,North Melbourne,12173,Jake Stringer,Essendon,Win,0,W0
2019,17,Essendon,North Melbourne,12197,Nathan Hrovat,North Melbourne,Loss,0,L0
2019,17,Essendon,North Melbourne,12246,Luke McDonald,North Melbourne,Loss,0,L0
2019,17,Essendon,North Melbourne,12248,Martin Gleeson,Essendon,Win,0,W0
2019,17,Essendon,North Melbourne,12249,Zach Merrett,Essendon,Win,3,W3
2019,17,Essendon,North Melbourne,12296,Ben Brown,North Melbourne,Loss,3,L3
2019,17,Essendon,North Melbourne,12308,Orazio Fantasia,Essendon,Win,0,W0
2019,17,Essendon,North Melbourne,12309,Kayne Turner,North Melbourne,Loss,0,L0
2019,17,Essendon,North Melbourne,12330,Adam Saad,Essendon,Win,0,W0
2019,17,Essendon,North Melbourne,12353,Trent Dumont,North Melbourne,Loss,0,L0
2019,17,Essendon,North Melbourne,12358,Kyle Langford,Essendon,Win,0,W0
2019,17,Essendon,North Melbourne,12384,Jayden Laverde,Essendon,Win,0,W0
2019,17,Essendon,North Melbourne,12400,Conor McKenna,Essendon,Win,1,W1
2019,17,Essendon,North Melbourne,12413,Anthony McDonald-Tipungwuti,Essendon,Win,2,W2
2019,17,Essendon,North Melbourne,12414,Darcy Parish,Essendon,Win,0,W0
2019,17,Essendon,North Melbourne,12445,Mason Redman,Essendon,Win,0,W0
2019,17,Essendon,North Melbourne,12475,Aaron Francis,Essendon,Win,0,W0
2019,17,Essendon,North Melbourne,12505,Andrew McGrath,Essendon,Win,0,W0
2019,17,Essendon,North Melbourne,12511,Jy Simpkin,North Melbourne,Loss,1,L1
2019,17,Essendon,North Melbourne,12566,Cameron Zurhaar,North Melbourne,Loss,0,L0
2019,17,Essendon,North Melbourne,12569,Nick Larkey,North Melbourne,Loss,0,L0
2019,17,Essendon,North Melbourne,12619,Matt Guelfi,Essendon,Win,0,W0
2019,17,Essendon,North Melbourne,12639,Dylan Clarke,Essendon,Win,0,W0
2019,17,Essendon,North Melbourne,12646,Paul Ahern,North Melbourne,Loss,0,L0
2019,17,Essendon,North Melbourne,12707,Tarryn Thomas,North Melbourne,Loss,0,L0
2019,17,Essendon,North Melbourne,12722,Curtis Taylor,North Melbourne,Loss,0,L0
2019,17,Gold Coast,Adelaide,11371,Michael Rischitelli,Gold Coast,Loss,0,L0
2019,17,Gold Coast,Adelaide,11383,Eddie Betts,Adelaide,Win,0,W0
2019,17,Gold Coast,Adelaide,11563,Jarrod Harbrow,Gold Coast,Loss,0,L0
2019,17,Gold Coast,Adelaide,11636,David Mackay,Adelaide,Win,0,W0
2019,17,Gold Coast,Adelaide,11710,Pearce Hanley,Gold Coast,Loss,2,L2
2019,17,Gold Coast,Adelaide,11724,Taylor Walker,Adelaide,Win,0,W0
2019,17,Gold Coast,Adelaide,11799,Rory Sloane,Adelaide,Win,0,W0
2019,17,Gold Coast,Adelaide,11898,Brodie Smith,Adelaide,Win,0,W0
2019,17,Gold Coast,Adelaide,11923,David Swallow,Gold Coast,Loss,0,L0
2019,17,Gold Coast,Adelaide,11952,Sam Day,Gold Coast,Loss,0,L0
2019,17,Gold Coast,Adelaide,11995,Daniel Talia,Adelaide,Win,0,W0
2019,17,Gold Coast,Adelaide,12028,Jack Hombsch,Gold Coast,Loss,0,L0
2019,17,Gold Coast,Adelaide,12043,Paul Seedsman,Adelaide,Win,0,W0
2019,17,Gold Coast,Adelaide,12065,Anthony Miles,Gold Coast,Loss,0,L0
2019,17,Gold Coast,Adelaide,12080,Josh Jenkins,Adelaide,Win,0,W0
2019,17,Gold Coast,Adelaide,12086,Alex Sexton,Gold Coast,Loss,0,L0
2019,17,Gold Coast,Adelaide,12119,Luke Brown,Adelaide,Win,0,W0
2019,17,Gold Coast,Adelaide,12161,Brad Crouch,Adelaide,Win,0,W0
2019,17,Gold Coast,Adelaide,12171,Rory Laird,Adelaide,Win,1,W1
2019,17,Gold Coast,Adelaide,12184,Jarrod Witts,Gold Coast,Loss,3,L3
2019,17,Gold Coast,Adelaide,12224,Kyle Hartigan,Adelaide,Win,0,W0
2019,17,Gold Coast,Adelaide,12242,Sean Lemmens,Gold Coast,Loss,0,L0
2019,17,Gold Coast,Adelaide,12265,Matt Crouch,Adelaide,Win,0,W0
2019,17,Gold Coast,Adelaide,12329,Touk Miller,Gold Coast,Loss,1,L1
2019,17,Gold Coast,Adelaide,12345,Jake Kelly,Adelaide,Win,0,W0
2019,17,Gold Coast,Adelaide,12387,Riley Knight,Adelaide,Win,0,W0
2019,17,Gold Coast,Adelaide,12389,Rory Atkins,Adelaide,Win,2,W2
2019,17,Gold Coast,Adelaide,12393,Lachie Weller,Gold Coast,Loss,0,L0
2019,17,Gold Coast,Adelaide,12416,Wayne Milera,Adelaide,Win,3,W3
2019,17,Gold Coast,Adelaide,12446,Darcy MacPherson,Gold Coast,Loss,0,L0
2019,17,Gold Coast,Adelaide,12457,Jesse Joyce,Gold Coast,Loss,0,L0
2019,17,Gold Coast,Adelaide,12483,Reilly O'Brien,Adelaide,Win,0,W0
2019,17,Gold Coast,Adelaide,12489,Brayden Fiorini,Gold Coast,Loss,0,L0
2019,17,Gold Coast,Adelaide,12538,Brad Scheer,Gold Coast,Loss,0,L0
2019,17,Gold Coast,Adelaide,12544,Hugh Greenwood,Adelaide,Win,0,W0
2019,17,Gold Coast,Adelaide,12549,Will Brodie,Gold Coast,Loss,0,L0
2019,17,Gold Coast,Adelaide,12561,Tyson Stengle,Adelaide,Win,0,W0
2019,17,Gold Coast,Adelaide,12568,Alex Keath,Adelaide,Win,0,W0
2019,17,Gold Coast,Adelaide,12592,Lachlan Murphy,Adelaide,Win,0,W0
2019,17,Gold Coast,Adelaide,12631,Charlie Ballard,Gold Coast,Loss,0,L0
2019,17,Gold Coast,Adelaide,12638,Jacob Heron,Gold Coast,Loss,0,L0
2019,17,Gold Coast,Adelaide,12703,Jack Lukosius,Gold Coast,Loss,0,L0
2019,17,Gold Coast,Adelaide,12718,Josh Corbett,Gold Coast,Loss,0,L0
2019,17,Gold Coast,Adelaide,12728,Ben King,Gold Coast,Loss,0,L0
2019,17,Geelong,St Kilda,11170,Gary Ablett,Geelong,Win,0,W0
2019,17,Geelong,St Kilda,11552,Joel Selwood,Geelong,Win,0,W0
2019,17,Geelong,St Kilda,11554,Tom Hawkins,Geelong,Win,0,W0
2019,17,Geelong,St Kilda,11633,Nathan Brown,St Kilda,Loss,0,L0
2019,17,Geelong,St Kilda,11649,Harry Taylor,Geelong,Win,0,W0
2019,17,Geelong,St Kilda,11706,Patrick Dangerfield,Geelong,Win,3,W3
2019,17,Geelong,St Kilda,11798,Shane Savage,St Kilda,Loss,0,L0
2019,17,Geelong,St Kilda,11804,Mitch Duncan,Geelong,Win,2,W2
2019,17,Geelong,St Kilda,11849,Gary Rohan,Geelong,Win,0,W0
2019,17,Geelong,St Kilda,11855,Rhys Stanley,Geelong,Win,0,W0
2019,17,Geelong,St Kilda,11878,Jake Carlisle,St Kilda,Loss,0,L0
2019,17,Geelong,St Kilda,11894,Cameron Guthrie,Geelong,Win,0,W0
2019,17,Geelong,St Kilda,11979,Zach Tuohy,Geelong,Win,0,W0
2019,17,Geelong,St Kilda,11980,Luke Dahlhaus,Geelong,Win,0,W0
2019,17,Geelong,St Kilda,12056,Jack Newnes,St Kilda,Loss,0,L0
2019,17,Geelong,St Kilda,12071,Josh Bruce,St Kilda,Loss,0,L0
2019,17,Geelong,St Kilda,12138,Sebastian Ross,St Kilda,Loss,0,L0
2019,17,Geelong,St Kilda,12160,Mark Blicavs,Geelong,Win,0,W0
2019,17,Geelong,St Kilda,12255,Jack Billings,St Kilda,Loss,0,L0
2019,17,Geelong,St Kilda,12256,Luke Dunstan,St Kilda,Loss,1,L1
2019,17,Geelong,St Kilda,12282,Blake Acres,St Kilda,Loss,0,L0
2019,17,Geelong,St Kilda,12286,Jed Bews,Geelong,Win,0,W0
2019,17,Geelong,St Kilda,12307,Tim Membrey,St Kilda,Loss,0,L0
2019,17,Geelong,St Kilda,12336,Jack Lonie,St Kilda,Loss,0,L0
2019,17,Geelong,St Kilda,12337,Jack Sinclair,St Kilda,Loss,0,L0
2019,17,Geelong,St Kilda,12357,Daniel McKenzie,St Kilda,Loss,0,L0
2019,17,Geelong,St Kilda,12377,Jack Steele,St Kilda,Loss,0,L0
2019,17,Geelong,St Kilda,12422,Jade Gresham,St Kilda,Loss,0,L0
2019,17,Geelong,St Kilda,12513,Brandan Parfitt,Geelong,Win,0,W0
2019,17,Geelong,St Kilda,12514,Tom Stewart,Geelong,Win,0,W0
2019,17,Geelong,St Kilda,12529,Ben Long,St Kilda,Loss,0,L0
2019,17,Geelong,St Kilda,12540,Mark O'Connor,Geelong,Win,0,W0
2019,17,Geelong,St Kilda,12572,Rowan Marshall,St Kilda,Loss,3,L3
2019,17,Geelong,St Kilda,12593,Hunter Clark,St Kilda,Loss,2,L2
2019,17,Geelong,St Kilda,12605,Tim Kelly,Geelong,Win,0,W0
2019,17,Geelong,St Kilda,12606,Esava Ratugolea,Geelong,Win,0,W0
2019,17,Geelong,St Kilda,12614,Jack Henry,Geelong,Win,0,W0
2019,17,Geelong,St Kilda,12615,Nick Coffield,St Kilda,Loss,0,L0
2019,17,Geelong,St Kilda,12677,Ben Paton,St Kilda,Loss,0,L0
2019,17,Geelong,St Kilda,12687,Tom Atkins,Geelong,Win,0,W0
2019,17,Geelong,St Kilda,12688,Jordan Clark,Geelong,Win,0,W0
2019,17,Geelong,St Kilda,12690,Gryan Miers,Geelong,Win,1,W1
2019,17,Geelong,St Kilda,12701,Callum Wilkie,St Kilda,Loss,0,L0
2019,17,Geelong,St Kilda,12734,Nick Hind,St Kilda,Loss,0,L0
2019,17,Richmond,Greater Western Sydney,11388,Brett Deledio,Greater Western Sydney,Loss,0,L0
2019,17,Richmond,Greater Western Sydney,11454,Heath Shaw,Greater Western Sydney,Loss,0,L0
2019,17,Richmond,Greater Western Sydney,11561,Shane Edwards,Richmond,Win,0,W0
2019,17,Richmond,Greater Western Sydney,11573,Bachar Houli,Richmond,Win,2,W2
2019,17,Richmond,Greater Western Sydney,11582,Jack Riewoldt,Richmond,Win,0,W0
2019,17,Richmond,Greater Western Sydney,11671,Trent Cotchin,Richmond,Win,0,W0
2019,17,Richmond,Greater Western Sydney,11711,Sam J. Reid,Greater Western Sydney,Loss,0,L0
2019,17,Richmond,Greater Western Sydney,11801,Dustin Martin,Richmond,Win,0,W0
2019,17,Richmond,Greater Western Sydney,11831,Dawson Simpson,Greater Western Sydney,Loss,0,L0
2019,17,Richmond,Greater Western Sydney,11833,Phil Davis,Greater Western Sydney,Loss,0,L0
2019,17,Richmond,Greater Western Sydney,11835,David Astbury,Richmond,Win,0,W0
2019,17,Richmond,Greater Western Sydney,11887,Dylan Grimes,Richmond,Win,0,W0
2019,17,Richmond,Greater Western Sydney,11921,Dion Prestia,Richmond,Win,0,W0
2019,17,Richmond,Greater Western Sydney,11953,Tom J. Lynch,Richmond,Win,0,W0
2019,17,Richmond,Greater Western Sydney,12022,Jeremy Cameron,Greater Western Sydney,Loss,3,L3
2019,17,Richmond,Greater Western Sydney,12023,Stephen Coniglio,Greater Western Sydney,Loss,0,L0
2019,17,Richmond,Greater Western Sydney,12026,Toby Greene,Greater Western Sydney,Loss,2,L2
2019,17,Richmond,Greater Western Sydney,12030,Adam Kennedy,Greater Western Sydney,Loss,0,L0
2019,17,Richmond,Greater Western Sydney,12034,Adam Tomlinson,Greater Western Sydney,Loss,0,L0
2019,17,Richmond,Greater Western Sydney,12039,Brandon Ellis,Richmond,Win,0,W0
2019,17,Richmond,Greater Western Sydney,12087,Matt Buntine,Greater Western Sydney,Loss,0,L0
2019,17,Richmond,Greater Western Sydney,12096,Nick Haynes,Greater Western Sydney,Loss,0,L0
2019,17,Richmond,Greater Western Sydney,12147,Lachie Whitfield,Greater Western Sydney,Loss,1,L1
2019,17,Richmond,Greater Western Sydney,12180,Nick Vlastuin,Richmond,Win,0,W0
2019,17,Richmond,Greater Western Sydney,12181,Zac Williams,Greater Western Sydney,Loss,0,L0
2019,17,Richmond,Greater Western Sydney,12324,Kamdyn McIntosh,Richmond,Win,0,W0
2019,17,Richmond,Greater Western Sydney,12341,Kane Lambert,Richmond,Win,3,W3
2019,17,Richmond,Greater Western Sydney,12409,Daniel Rioli,Richmond,Win,0,W0
2019,17,Richmond,Greater Western Sydney,12425,Jayden Short,Richmond,Win,0,W0
2019,17,Richmond,Greater Western Sydney,12440,Jason Castagna,Richmond,Win,0,W0
2019,17,Richmond,Greater Western Sydney,12447,Jacob Hopper,Greater Western Sydney,Loss,0,L0
2019,17,Richmond,Greater Western Sydney,12464,Nathan Broad,Richmond,Win,0,W0
2019,17,Richmond,Greater Western Sydney,12470,Harry Himmelberg,Greater Western Sydney,Loss,0,L0
2019,17,Richmond,Greater Western Sydney,12491,Mabior Chol,Richmond,Win,0,W0
2019,17,Richmond,Greater Western Sydney,12512,Tim Taranto,Greater Western Sydney,Loss,0,L0
2019,17,Richmond,Greater Western Sydney,12537,Ivan Soldo,Richmond,Win,0,W0
2019,17,Richmond,Greater Western Sydney,12539,Daniel Lloyd,Greater Western Sydney,Loss,0,L0
2019,17,Richmond,Greater Western Sydney,12541,Harry Perryman,Greater Western Sydney,Loss,0,L0
2019,17,Richmond,Greater Western Sydney,12542,Shai Bolton,Richmond,Win,1,W1
2019,17,Richmond,Greater Western Sydney,12651,Sam Taylor,Greater Western Sydney,Loss,0,L0
2019,17,Richmond,Greater Western Sydney,12663,Brent Daniels,Greater Western Sydney,Loss,0,L0
2019,17,Richmond,Greater Western Sydney,12708,Sydney Stack,Richmond,Win,0,W0
2019,17,Richmond,Greater Western Sydney,12741,Derek Eggmolesse-Smith,Richmond,Win,0,W0
2019,17,Richmond,Greater Western Sydney,12744,Bobby Hill,Greater Western Sydney,Loss,0,L0
2019,17,Western Bulldogs,Melbourne,11398,Jordan Lewis,Melbourne,Loss,0,L0
2019,17,Western Bulldogs,Melbourne,11524,Nathan Jones,Melbourne,Loss,0,L0
2019,17,Western Bulldogs,Melbourne,11720,Matthew Suckling,Western Bulldogs,Win,0,W0
2019,17,Western Bulldogs,Melbourne,11728,Neville Jetta,Melbourne,Loss,0,L0
2019,17,Western Bulldogs,Melbourne,11794,Easton Wood,Western Bulldogs,Win,0,W0
2019,17,Western Bulldogs,Melbourne,11817,Jackson Trengove,Western Bulldogs,Win,0,W0
2019,17,Western Bulldogs,Melbourne,11944,Michael Hibberd,Melbourne,Loss,0,L0
2019,17,Western Bulldogs,Melbourne,11945,Steven May,Melbourne,Loss,0,L0
2019,17,Western Bulldogs,Melbourne,11972,Max Gawn,Melbourne,Loss,3,L3
2019,17,Western Bulldogs,Melbourne,12050,Tory Dickson,Western Bulldogs,Win,0,W0
2019,17,Western Bulldogs,Melbourne,12097,Hayden Crozier,Western Bulldogs,Win,0,W0
2019,17,Western Bulldogs,Melbourne,12124,Sam Frost,Melbourne,Loss,0,L0
2019,17,Western Bulldogs,Melbourne,12128,Jason Johannisen,Western Bulldogs,Win,0,W0
2019,17,Western Bulldogs,Melbourne,12152,Jack Viney,Melbourne,Loss,2,L2
2019,17,Western Bulldogs,Melbourne,12169,Taylor Duryea,Western Bulldogs,Win,1,W1
2019,17,Western Bulldogs,Melbourne,12172,Jack Macrae,Western Bulldogs,Win,0,W0
2019,17,Western Bulldogs,Melbourne,12210,Lachie Hunter,Western Bulldogs,Win,2,W2
2019,17,Western Bulldogs,Melbourne,12268,Sam Lloyd,Western Bulldogs,Win,0,W0
2019,17,Western Bulldogs,Melbourne,12277,Marcus Bontempelli,Western Bulldogs,Win,0,W0
2019,17,Western Bulldogs,Melbourne,12280,Christian Salem,Melbourne,Loss,1,L1
2019,17,Western Bulldogs,Melbourne,12325,Angus Brayshaw,Melbourne,Loss,0,L0
2019,17,Western Bulldogs,Melbourne,12359,Jake Lever,Melbourne,Loss,0,L0
2019,17,Western Bulldogs,Melbourne,12373,Toby McLean,Western Bulldogs,Win,0,W0
2019,17,Western Bulldogs,Melbourne,12375,Alex Neal-Bullen,Melbourne,Loss,0,L0
2019,17,Western Bulldogs,Melbourne,12385,James Harmes,Melbourne,Loss,0,L0
2019,17,Western Bulldogs,Melbourne,12398,Roarke Smith,Western Bulldogs,Win,0,W0
2019,17,Western Bulldogs,Melbourne,12399,Zaine Cordy,Western Bulldogs,Win,0,W0
2019,17,Western Bulldogs,Melbourne,12411,Clayton Oliver,Melbourne,Loss,0,L0
2019,17,Western Bulldogs,Melbourne,12421,Josh Dunkley,Western Bulldogs,Win,3,W3
2019,17,Western Bulldogs,Melbourne,12423,Josh Schache,Western Bulldogs,Win,0,W0
2019,17,Western Bulldogs,Melbourne,12433,Jayden Hunt,Melbourne,Loss,0,L0
2019,17,Western Bulldogs,Melbourne,12437,Christian Petracca,Melbourne,Loss,0,L0
2019,17,Western Bulldogs,Melbourne,12449,Bailey Williams,Western Bulldogs,Win,0,W0
2019,17,Western Bulldogs,Melbourne,12499,Mitch Hannan,Melbourne,Loss,0,L0
2019,17,Western Bulldogs,Melbourne,12510,Braydon Preuss,Melbourne,Loss,0,L0
2019,17,Western Bulldogs,Melbourne,12548,Tim English,Western Bulldogs,Win,0,W0
2019,17,Western Bulldogs,Melbourne,12586,Patrick Lipinski,Western Bulldogs,Win,0,W0
2019,17,Western Bulldogs,Melbourne,12602,Aaron Naughton,Western Bulldogs,Win,0,W0
2019,17,Western Bulldogs,Melbourne,12603,Bayley Fritsch,Melbourne,Loss,0,L0
2019,17,Western Bulldogs,Melbourne,12612,Ed Richards,Western Bulldogs,Win,0,W0
2019,17,Western Bulldogs,Melbourne,12660,Harrison Petty,Melbourne,Loss,0,L0
2019,17,Western Bulldogs,Melbourne,12698,Bailey Smith,Western Bulldogs,Win,0,W0
2019,17,Western Bulldogs,Melbourne,12706,Jay Lockhart,Melbourne,Loss,0,L0
2019,17,Western Bulldogs,Melbourne,12742,Kyle Dunkley,Melbourne,Loss,0,L0
2019,17,Port Adelaide,Brisbane Lions,11585,Robbie Gray,Port Adelaide,Loss,1,L1
2019,17,Port Adelaide,Brisbane Lions,11586,Justin Westhoff,Port Adelaide,Loss,0,L0
2019,17,Port Adelaide,Brisbane Lions,11591,Travis Boak,Port Adelaide,Loss,0,L0
2019,17,Port Adelaide,Brisbane Lions,11644,Brad Ebert,Port Adelaide,Loss,0,L0
2019,17,Port Adelaide,Brisbane Lions,11690,Stefan Martin,Brisbane Lions,Win,0,W0
2019,17,Port Adelaide,Brisbane Lions,11718,Mitch Robinson,Brisbane Lions,Win,0,W0
2019,17,Port Adelaide,Brisbane Lions,11725,Daniel Rich,Brisbane Lions,Win,0,W0
2019,17,Port Adelaide,Brisbane Lions,11746,Hamish Hartlett,Port Adelaide,Loss,0,L0
2019,17,Port Adelaide,Brisbane Lions,11792,Tom Rockliff,Port Adelaide,Loss,0,L0
2019,17,Port Adelaide,Brisbane Lions,11825,Steven Motlop,Port Adelaide,Loss,0,L0
2019,17,Port Adelaide,Brisbane Lions,11901,Ryan Lester,Brisbane Lions,Win,0,W0
2019,17,Port Adelaide,Brisbane Lions,11915,Charlie Dixon,Port Adelaide,Loss,0,L0
2019,17,Port Adelaide,Brisbane Lions,11927,Allen Christensen,Brisbane Lions,Win,0,W0
2019,17,Port Adelaide,Brisbane Lions,12000,Scott Lycett,Port Adelaide,Loss,0,L0
2019,17,Port Adelaide,Brisbane Lions,12007,Tom Jonas,Port Adelaide,Loss,0,L0
2019,17,Port Adelaide,Brisbane Lions,12061,Lachie Neale,Brisbane Lions,Win,0,W0
2019,17,Port Adelaide,Brisbane Lions,12073,Jarryd Lyons,Brisbane Lions,Win,3,W3
2019,17,Port Adelaide,Brisbane Lions,12082,Dayne Zorko,Brisbane Lions,Win,2,W2
2019,17,Port Adelaide,Brisbane Lions,12094,Lincoln McCarthy,Brisbane Lions,Win,0,W0
2019,17,Port Adelaide,Brisbane Lions,12111,Cam Sutcliffe,Port Adelaide,Loss,0,L0
2019,17,Port Adelaide,Brisbane Lions,12116,Josh Walker,Brisbane Lions,Win,0,W0
2019,17,Port Adelaide,Brisbane Lions,12155,Ollie Wines,Port Adelaide,Loss,3,L3
2019,17,Port Adelaide,Brisbane Lions,12244,Tom Clurey,Port Adelaide,Loss,0,L0
2019,17,Port Adelaide,Brisbane Lions,12270,Sam Gray,Port Adelaide,Loss,0,L0
2019,17,Port Adelaide,Brisbane Lions,12274,Darcy Gardiner,Brisbane Lions,Win,0,W0
2019,17,Port Adelaide,Brisbane Lions,12284,Charlie Cameron,Brisbane Lions,Win,1,W1
2019,17,Port Adelaide,Brisbane Lions,12297,Daniel McStay,Brisbane Lions,Win,0,W0
2019,17,Port Adelaide,Brisbane Lions,12347,Harris Andrews,Brisbane Lions,Win,0,W0
2019,17,Port Adelaide,Brisbane Lions,12365,Karl Amon,Port Adelaide,Loss,0,L0
2019,17,Port Adelaide,Brisbane Lions,12420,Marcus Adams,Brisbane Lions,Win,0,W0
2019,17,Port Adelaide,Brisbane Lions,12426,Dougal Howard,Port Adelaide,Loss,0,L0
2019,17,Port Adelaide,Brisbane Lions,12429,Darcy Byrne-Jones,Port Adelaide,Loss,2,L2
2019,17,Port Adelaide,Brisbane Lions,12441,Ben Keays,Brisbane Lions,Win,0,W0
2019,17,Port Adelaide,Brisbane Lions,12485,Ryan Burton,Port Adelaide,Loss,0,L0
2019,17,Port Adelaide,Brisbane Lions,12492,Riley Bonner,Port Adelaide,Loss,0,L0
2019,17,Port Adelaide,Brisbane Lions,12504,Sam Powell-Pepper,Port Adelaide,Loss,0,L0
2019,17,Port Adelaide,Brisbane Lions,12525,Jarrod Berry,Brisbane Lions,Win,0,W0
2019,17,Port Adelaide,Brisbane Lions,12554,Alex Witherden,Brisbane Lions,Win,0,W0
2019,17,Port Adelaide,Brisbane Lions,12594,Cam Rayner,Brisbane Lions,Win,0,W0
2019,17,Port Adelaide,Brisbane Lions,12617,Zac Bailey,Brisbane Lions,Win,0,W0
2019,17,Port Adelaide,Brisbane Lions,12625,Oscar McInerney,Brisbane Lions,Win,0,W0
2019,17,Port Adelaide,Brisbane Lions,12693,Zak Butters,Port Adelaide,Loss,0,L0
2019,17,Port Adelaide,Brisbane Lions,12696,Connor Rozee,Port Adelaide,Loss,0,L0
2019,17,Port Adelaide,Brisbane Lions,12719,Noah Answerth,Brisbane Lions,Win,0,W0
2019,18,Adelaide,Essendon,11383,Eddie Betts,Adelaide,Loss,0,L0
2019,18,Adelaide,Essendon,11636,David Mackay,Adelaide,Loss,0,L0
2019,18,Adelaide,Essendon,11708,Cale Hooker,Essendon,Win,0,W0
2019,18,Adelaide,Essendon,11724,Taylor Walker,Adelaide,Loss,0,L0
2019,18,Adelaide,Essendon,11740,David Zaharakis,Essendon,Win,0,W0
2019,18,Adelaide,Essendon,11781,Shaun McKernan,Essendon,Win,0,W0
2019,18,Adelaide,Essendon,11799,Rory Sloane,Adelaide,Loss,0,L0
2019,18,Adelaide,Essendon,11872,Tom Lynch,Adelaide,Loss,0,L0
2019,18,Adelaide,Essendon,11898,Brodie Smith,Adelaide,Loss,3,L3
2019,18,Adelaide,Essendon,11903,Dyson Heppell,Essendon,Win,0,W0
2019,18,Adelaide,Essendon,11991,Mitch Brown,Essendon,Win,2,W2
2019,18,Adelaide,Essendon,11995,Daniel Talia,Adelaide,Loss,0,L0
2019,18,Adelaide,Essendon,12032,Dylan Shiel,Essendon,Win,1,W1
2019,18,Adelaide,Essendon,12043,Paul Seedsman,Adelaide,Loss,0,L0
2019,18,Adelaide,Essendon,12080,Josh Jenkins,Adelaide,Loss,0,L0
2019,18,Adelaide,Essendon,12119,Luke Brown,Adelaide,Loss,0,L0
2019,18,Adelaide,Essendon,12161,Brad Crouch,Adelaide,Loss,2,L2
2019,18,Adelaide,Essendon,12171,Rory Laird,Adelaide,Loss,0,L0
2019,18,Adelaide,Essendon,12173,Jake Stringer,Essendon,Win,0,W0
2019,18,Adelaide,Essendon,12224,Kyle Hartigan,Adelaide,Loss,0,L0
2019,18,Adelaide,Essendon,12247,Patrick Ambrose,Essendon,Win,0,W0
2019,18,Adelaide,Essendon,12248,Martin Gleeson,Essendon,Win,0,W0
2019,18,Adelaide,Essendon,12249,Zach Merrett,Essendon,Win,3,W3
2019,18,Adelaide,Essendon,12265,Matt Crouch,Adelaide,Loss,0,L0
2019,18,Adelaide,Essendon,12330,Adam Saad,Essendon,Win,0,W0
2019,18,Adelaide,Essendon,12345,Jake Kelly,Adelaide,Loss,0,L0
2019,18,Adelaide,Essendon,12358,Kyle Langford,Essendon,Win,0,W0
2019,18,Adelaide,Essendon,12387,Riley Knight,Adelaide,Loss,0,L0
2019,18,Adelaide,Essendon,12389,Rory Atkins,Adelaide,Loss,0,L0
2019,18,Adelaide,Essendon,12400,Conor McKenna,Essendon,Win,0,W0
2019,18,Adelaide,Essendon,12413,Anthony McDonald-Tipungwuti,Essendon,Win,0,W0
2019,18,Adelaide,Essendon,12414,Darcy Parish,Essendon,Win,0,W0
2019,18,Adelaide,Essendon,12416,Wayne Milera,Adelaide,Loss,0,L0
2019,18,Adelaide,Essendon,12427,Michael Hartley,Essendon,Win,0,W0
2019,18,Adelaide,Essendon,12445,Mason Redman,Essendon,Win,0,W0
2019,18,Adelaide,Essendon,12475,Aaron Francis,Essendon,Win,0,W0
2019,18,Adelaide,Essendon,12483,Reilly O'Brien,Adelaide,Loss,1,L1
2019,18,Adelaide,Essendon,12493,Will Snelling,Essendon,Win,0,W0
2019,18,Adelaide,Essendon,12505,Andrew McGrath,Essendon,Win,0,W0
2019,18,Adelaide,Essendon,12544,Hugh Greenwood,Adelaide,Loss,0,L0
2019,18,Adelaide,Essendon,12568,Alex Keath,Adelaide,Loss,0,L0
2019,18,Adelaide,Essendon,12592,Lachlan Murphy,Adelaide,Loss,0,L0
2019,18,Adelaide,Essendon,12619,Matt Guelfi,Essendon,Win,0,W0
2019,18,Adelaide,Essendon,12639,Dylan Clarke,Essendon,Win,0,W0
2019,18,Richmond,Port Adelaide,11561,Shane Edwards,Richmond,Win,0,W0
2019,18,Richmond,Port Adelaide,11573,Bachar Houli,Richmond,Win,0,W0
2019,18,Richmond,Port Adelaide,11582,Jack Riewoldt,Richmond,Win,0,W0
2019,18,Richmond,Port Adelaide,11585,Robbie Gray,Port Adelaide,Loss,0,L0
2019,18,Richmond,Port Adelaide,11586,Justin Westhoff,Port Adelaide,Loss,0,L0
2019,18,Richmond,Port Adelaide,11591,Travis Boak,Port Adelaide,Loss,2,L2
2019,18,Richmond,Port Adelaide,11671,Trent Cotchin,Richmond,Win,0,W0
2019,18,Richmond,Port Adelaide,11746,Hamish Hartlett,Port Adelaide,Loss,0,L0
2019,18,Richmond,Port Adelaide,11788,Matthew Broadbent,Port Adelaide,Loss,1,L1
2019,18,Richmond,Port Adelaide,11792,Tom Rockliff,Port Adelaide,Loss,0,L0
2019,18,Richmond,Port Adelaide,11801,Dustin Martin,Richmond,Win,3,W3
2019,18,Richmond,Port Adelaide,11825,Steven Motlop,Port Adelaide,Loss,0,L0
2019,18,Richmond,Port Adelaide,11835,David Astbury,Richmond,Win,0,W0
2019,18,Richmond,Port Adelaide,11887,Dylan Grimes,Richmond,Win,1,W1
