player_team,player_name,af_new,sc_new,match_round,season
Port Adelaide,Connor Rozee,61,83,10,2020
Port Adelaide,Trent McKenzie,51,95,10,2020
Port Adelaide,Dan Houston,41,66,10,2020
Port Adelaide,Sam Mayes,64,63,10,2020
Port Adelaide,Boyd Woodcock,40,43,10,2020
Port Adelaide,Travis Boak,46,67,10,2020
Port Adelaide,Charlie Dixon,57,103,10,2020
Port Adelaide,Tom Clurey,40,65,10,2020
Port Adelaide,Xavier Duursma,45,50,10,2020
Port Adelaide,Mitch Georgiades,53,64,10,2020
Port Adelaide,Justin Westhoff,51,61,10,2020
Port Adelaide,Kane Farrell,37,36,10,2020
Western Bulldogs,Marcus Bontempelli,71,114,10,2020
Western Bulldogs,Bailey Smith,66,88,10,2020
Western Bulldogs,Josh Dunkley,83,90,10,2020
Western Bulldogs,Bailey Williams,79,105,10,2020
Western Bulldogs,Caleb Daniel,54,86,10,2020
Western Bulldogs,Sam Lloyd,78,103,10,2020
Western Bulldogs,Jason Johannisen,57,59,10,2020
Western Bulldogs,Patrick Lipinski,54,71,10,2020
Western Bulldogs,Toby McLean,66,86,10,2020
Western Bulldogs,Ed Richards,45,48,10,2020
Western Bulldogs,Hayden Crozier,31,40,10,2020
Western Bulldogs,Alex Keath,29,58,10,2020
Western Bulldogs,Laitham Vandermeer,38,29,10,2020
Western Bulldogs,Zaine Cordy,41,65,10,2020
Western Bulldogs,Roarke Smith,30,37,10,2020
Western Bulldogs,Easton Wood,31,37,10,2020
Western Bulldogs,Cody Weightman,22,20,10,2020
Western Bulldogs,Josh Bruce,8,14,10,2020
Richmond,Liam Baker,90,112,10,2020
Richmond,Dustin Martin,81,111,10,2020
Richmond,Shai Bolton,85,106,10,2020
Richmond,Jayden Short,71,125,10,2020
Richmond,Nick Vlastuin,69,81,10,2020
Richmond,Sydney Stack,51,54,10,2020
Richmond,Trent Cotchin,60,67,10,2020
Richmond,Kane Lambert,49,82,10,2020
Richmond,Marlion Pickett,65,68,10,2020
Richmond,Jake Aarts,69,87,10,2020
Richmond,Jason Castagna,62,47,10,2020
Richmond,Jack Ross,41,52,10,2020
Richmond,Jack Riewoldt,68,98,10,2020
Richmond,Noah Balta,58,96,10,2020
Richmond,Nathan Broad,28,42,10,2020
Richmond,Ivan Soldo,30,28,10,2020
Richmond,Jack Higgins,29,40,10,2020
Richmond,Dylan Grimes,33,53,10,2020
Richmond,Mabior Chol,39,54,10,2020
Brisbane Lions,Jarryd Lyons,97,121,10,2020
Brisbane Lions,Lachie Neale,88,149,10,2020
Brisbane Lions,Hugh McCluggage,88,114,10,2020
Brisbane Lions,Dayne Zorko,94,74,10,2020
Brisbane Lions,Callum Ah Chee,70,108,10,2020
Brisbane Lions,Alex Witherden,89,85,10,2020
Brisbane Lions,Lincoln McCarthy,63,107,10,2020
Brisbane Lions,Mitch Robinson,70,70,10,2020
Brisbane Lions,Harris Andrews,83,127,10,2020
Brisbane Lions,Darcy Gardiner,59,66,10,2020
Brisbane Lions,Jarrod Berry,76,78,10,2020
Brisbane Lions,Zac Bailey,63,73,10,2020
Brisbane Lions,Oscar McInerney,74,128,10,2020
Brisbane Lions,Charlie Cameron,58,72,10,2020
Brisbane Lions,Brandon Starcevich,41,45,10,2020
Brisbane Lions,Jack Payne,32,45,10,2020
Brisbane Lions,Noah Answerth,41,54,10,2020
Brisbane Lions,Sam Skinner,38,26,10,2020
Brisbane Lions,Eric Hipwood,31,41,10,2020
Brisbane Lions,Connor Ballenden,18,20,10,2020
Geelong,Cameron Guthrie,95,124,10,2020
Geelong,Sam Menegola,92,109,10,2020
Geelong,Jack Steven,92,105,10,2020
Geelong,Mark Blicavs,64,127,10,2020
Geelong,Patrick Dangerfield,61,89,10,2020
Geelong,Zach Tuohy,60,58,10,2020
Geelong,Joel Selwood,48,57,10,2020
Geelong,Tom Hawkins,79,115,10,2020
Geelong,Rhys Stanley,58,78,10,2020
Geelong,Sam Simpson,49,72,10,2020
Geelong,Zach Guthrie,47,59,10,2020
Geelong,Gryan Miers,71,119,10,2020
Geelong,Mark O'Connor,31,69,10,2020
Geelong,Jack Henry,28,69,10,2020
Geelong,Jed Bews,30,56,10,2020
Geelong,Harry Taylor,22,49,10,2020
Geelong,Tom Atkins,37,54,10,2020
North Melbourne,Jy Simpkin,81,103,10,2020
North Melbourne,Jed Anderson,78,100,10,2020
North Melbourne,Shaun Higgins,69,109,10,2020
North Melbourne,Luke McDonald,63,95,10,2020
North Melbourne,Trent Dumont,73,110,10,2020
North Melbourne,Todd Goldstein,66,102,10,2020
North Melbourne,Robbie Tarrant,47,90,10,2020
North Melbourne,Jared Polec,66,71,10,2020
North Melbourne,Shaun Atley,45,62,10,2020
North Melbourne,Bailey Scott,65,74,10,2020
North Melbourne,Jasper Pittard,38,62,10,2020
North Melbourne,Aaron Hall,51,60,10,2020
North Melbourne,Ben McKay,38,58,10,2020
North Melbourne,Will Walker,44,67,10,2020
North Melbourne,Majak Daw,49,48,10,2020
North Melbourne,Cameron Zurhaar,37,49,10,2020
North Melbourne,Lachlan Hosie,44,54,10,2020
North Melbourne,Jack Mahony,37,46,10,2020
North Melbourne,Aiden Bonar,17,26,10,2020
North Melbourne,Ben Brown,0,0,10,2020
Adelaide,Matt Crouch,91,112,10,2020
Adelaide,Luke Brown,60,120,10,2020
Adelaide,Rory Laird,68,120,10,2020
Adelaide,Tom Lynch,61,95,10,2020
Adelaide,Ben Keays,69,88,10,2020
Adelaide,Tom Doedee,56,89,10,2020
Adelaide,Paul Seedsman,66,77,10,2020
Adelaide,Harry Schoenberg,43,59,10,2020
Adelaide,Elliott Himmelberg,63,85,10,2020
Adelaide,Lachlan Sholl,31,52,10,2020
Adelaide,Reilly O'Brien,61,50,10,2020
Adelaide,Jake Kelly,55,54,10,2020
Adelaide,Lachlan Murphy,47,67,10,2020
Adelaide,Ned McHenry,44,42,10,2020
Adelaide,Daniel Talia,35,77,10,2020
Adelaide,Fischer McAsey,27,57,10,2020
Adelaide,Taylor Walker,20,26,10,2020
Adelaide,Darcy Fogarty,36,54,10,2020
Adelaide,Ben Crocker,50,67,10,2020
Adelaide,Chayce Jones,25,31,10,2020
Adelaide,Will Hamill,4,4,10,2020
Melbourne,Clayton Oliver,131,205,10,2020
Melbourne,Christian Salem,76,84,10,2020
Melbourne,Jack Viney,86,109,10,2020
Melbourne,Christian Petracca,90,132,10,2020
Melbourne,Angus Brayshaw,61,91,10,2020
Melbourne,Ed Langdon,57,77,10,2020
Melbourne,Steven May,68,100,10,2020
Melbourne,James Harmes,45,65,10,2020
Melbourne,Nathan Jones,71,64,10,2020
Melbourne,Jake Melksham,67,81,10,2020
Melbourne,Max Gawn,73,107,10,2020
Melbourne,Michael Hibberd,35,57,10,2020
Melbourne,Tom Sparrow,43,78,10,2020
Melbourne,Jake Lever,34,103,10,2020
Melbourne,Adam Tomlinson,32,37,10,2020
Melbourne,Bayley Fritsch,63,86,10,2020
Melbourne,Luke Jackson,54,85,10,2020
Melbourne,Sam Weideman,55,94,10,2020
Melbourne,Jay Lockhart,33,48,10,2020
Melbourne,Harley Bennell,23,42,10,2020
Collingwood,Taylor Adams,111,138,10,2020
Collingwood,Adam Treloar,76,94,10,2020
Collingwood,Josh Daicos,99,109,10,2020
Collingwood,Brayden Sier,65,97,10,2020
Collingwood,Tom Phillips,70,89,10,2020
Collingwood,Brayden Maynard,77,106,10,2020
Collingwood,Steele Sidebottom,86,94,10,2020
Collingwood,Jordan Roughead,67,76,10,2020
Collingwood,Brodie Grundy,96,147,10,2020
Collingwood,Jack Madgen,69,128,10,2020
Collingwood,Jack Crisp,67,81,10,2020
Collingwood,Brody Mihocek,73,90,10,2020
Collingwood,John Noble,61,64,10,2020
Collingwood,Josh Thomas,49,77,10,2020
Collingwood,Jamie Elliott,65,78,10,2020
Collingwood,Jaidyn Stephenson,53,69,10,2020
Collingwood,Ben Reid,38,45,10,2020
Collingwood,Darcy Moore,46,75,10,2020
Collingwood,Isaac Quaynor,19,28,10,2020
Collingwood,Trey Ruscoe,33,43,10,2020
Sydney,Jake Lloyd,100,133,10,2020
Sydney,Jordan Dawson,81,121,10,2020
Sydney,James Rowbottom,47,94,10,2020
Sydney,Jackson Thurlow,80,118,10,2020
Sydney,Harry Cunningham,45,53,10,2020
Sydney,Will Hayward,61,72,10,2020
Sydney,Luke Parker,79,77,10,2020
Sydney,Callum Sinclair,77,85,10,2020
Sydney,Dane Rampe,45,65,10,2020
Sydney,Callum Mills,63,74,10,2020
Sydney,Oliver Florent,56,70,10,2020
Sydney,Dylan Stephens,60,69,10,2020
Sydney,Tom McCartin,38,67,10,2020
Sydney,Sam Wicks,55,80,10,2020
Sydney,Sam Reid,50,72,10,2020
Sydney,Robbie Fox,39,62,10,2020
Sydney,Lewis Melican,20,30,10,2020
Sydney,Tom Papley,53,55,10,2020
Sydney,Matthew Ling,20,11,10,2020
Sydney,James Bell,46,45,10,2020
Sydney,Elijah Taylor,17,26,10,2020
Sydney,Aliir Aliir,3,14,10,2020
Gold Coast,Brandon Ellis,96,108,10,2020
Gold Coast,David Swallow,61,74,10,2020
Gold Coast,Hugh Greenwood,71,99,10,2020
Gold Coast,Jack Lukosius,72,96,10,2020
Gold Coast,Touk Miller,105,109,10,2020
Gold Coast,Ben Ainsworth,65,88,10,2020
Gold Coast,Jarrod Harbrow,59,78,10,2020
Gold Coast,Noah Anderson,56,60,10,2020
Gold Coast,Wil Powell,73,93,10,2020
Gold Coast,Izak Rankine,59,83,10,2020
Gold Coast,Sam Day,47,73,10,2020
Gold Coast,Sean Lemmens,42,48,10,2020
Gold Coast,Alex Sexton,53,50,10,2020
Gold Coast,Jack Bowes,36,53,10,2020
Gold Coast,Jarrod Witts,55,107,10,2020
Gold Coast,Jeremy Sharp,27,34,10,2020
Gold Coast,Connor Budarick,39,55,10,2020
Gold Coast,Charlie Ballard,27,28,10,2020
Gold Coast,Ben King,34,56,10,2020
St Kilda,Jack Billings,87,104,10,2020
St Kilda,Jack Steele,111,124,10,2020
St Kilda,Hunter Clark,53,106,10,2020
St Kilda,Callum Wilkie,66,95,10,2020
St Kilda,Jake Carlisle,82,73,10,2020
St Kilda,Bradley Hill,63,69,10,2020
St Kilda,Jack Sinclair,64,63,10,2020
St Kilda,Rowan Marshall,82,143,10,2020
St Kilda,Nick Hind,61,93,10,2020
St Kilda,Jade Gresham,60,57,10,2020
St Kilda,Zak Jones,55,59,10,2020
St Kilda,Josh Battle,62,72,10,2020
St Kilda,Tim Membrey,37,52,10,2020
St Kilda,Dean Kent,49,69,10,2020
St Kilda,Ben Paton,42,55,10,2020
St Kilda,Dougal Howard,30,72,10,2020
St Kilda,Max King,44,60,10,2020
St Kilda,Ben Long,9,12,10,2020
Essendon,Michael Hurley,79,93,10,2020
Essendon,Adam Saad,72,115,10,2020
Essendon,David Zaharakis,64,76,10,2020
Essendon,Devon Smith,73,105,10,2020
Essendon,Andrew McGrath,73,90,10,2020
Essendon,Mason Redman,63,86,10,2020
Essendon,Jordan Ridley,79,101,10,2020
Essendon,Dylan Shiel,50,55,10,2020
Essendon,Tom Cutler,40,73,10,2020
Essendon,Darcy Parish,56,72,10,2020
Essendon,Will Snelling,48,59,10,2020
Essendon,Sam Draper,52,74,10,2020
Essendon,Matt Guelfi,45,60,10,2020
Essendon,Kyle Langford,48,66,10,2020
Essendon,Aaron Francis,45,55,10,2020
Essendon,Shaun McKernan,35,19,10,2020
Essendon,James Stewart,14,34,10,2020
Essendon,Conor McKenna,23,48,10,2020
Essendon,Jacob Townsend,11,10,10,2020
Greater Western Sydney,Tim Taranto,109,92,10,2020
Greater Western Sydney,Stephen Coniglio,95,114,10,2020
Greater Western Sydney,Lachie Whitfield,90,131,10,2020
Greater Western Sydney,Jacob Hopper,81,86,10,2020
Greater Western Sydney,Nick Haynes,82,102,10,2020
Greater Western Sydney,Harry Perryman,53,48,10,2020
Greater Western Sydney,Callan Ward,53,91,10,2020
Greater Western Sydney,Jeremy Cameron,60,88,10,2020
Greater Western Sydney,Brent Daniels,46,85,10,2020
Greater Western Sydney,Shane Mumford,60,101,10,2020
Greater Western Sydney,Aidan Corr,35,75,10,2020
Greater Western Sydney,Heath Shaw,66,104,10,2020
Greater Western Sydney,Zac Langdon,43,45,10,2020
Greater Western Sydney,Xavier O'Halloran,38,68,10,2020
Greater Western Sydney,Jye Caldwell,40,53,10,2020
Greater Western Sydney,Lachlan Keeffe,18,61,10,2020
Greater Western Sydney,Jeremy Finlayson,42,49,10,2020
Greater Western Sydney,Phil Davis,25,31,10,2020
Port Adelaide,Travis Boak,100,129,11,2020
Port Adelaide,Robbie Gray,79,133,11,2020
Port Adelaide,Tom Rockliff,82,104,11,2020
Port Adelaide,Zak Butters,65,119,11,2020
Port Adelaide,Karl Amon,86,84,11,2020
Port Adelaide,Dan Houston,70,108,11,2020
Port Adelaide,Hamish Hartlett,67,94,11,2020
Port Adelaide,Charlie Dixon,77,117,11,2020
Port Adelaide,Peter Ladhams,90,138,11,2020
Port Adelaide,Boyd Woodcock,42,81,11,2020
Port Adelaide,Xavier Duursma,45,57,11,2020
Port Adelaide,Jarrod Lienert,47,74,11,2020
Port Adelaide,Kane Farrell,43,48,11,2020
Port Adelaide,Scott Lycett,53,63,11,2020
Port Adelaide,Tom Clurey,31,45,11,2020
Port Adelaide,Mitch Georgiades,34,57,11,2020
Port Adelaide,Trent McKenzie,13,10,11,2020
Richmond,Nick Vlastuin,72,103,11,2020
Richmond,Jayden Short,64,85,11,2020
Richmond,Dustin Martin,75,74,11,2020
Richmond,Daniel Rioli,76,76,11,2020
Richmond,Shai Bolton,64,84,11,2020
Richmond,Jack Ross,65,82,11,2020
Richmond,Dylan Grimes,60,72,11,2020
Richmond,Josh Caddy,42,47,11,2020
Richmond,Jake Aarts,32,59,11,2020
Richmond,Liam Baker,55,65,11,2020
Richmond,Mabior Chol,44,79,11,2020
Richmond,Marlion Pickett,35,48,11,2020
Richmond,Sydney Stack,33,55,11,2020
Richmond,Jack Riewoldt,44,72,11,2020
Richmond,Ivan Soldo,56,82,11,2020
Richmond,Nathan Broad,42,42,11,2020
Richmond,Noah Balta,30,33,11,2020
Richmond,Jason Castagna,17,17,11,2020
Richmond,Kane Lambert,38,52,11,2020
Brisbane Lions,Lachie Neale,120,167,11,2020
Brisbane Lions,Jarryd Lyons,94,138,11,2020
Brisbane Lions,Dayne Zorko,115,163,11,2020
Brisbane Lions,Alex Witherden,91,100,11,2020
Brisbane Lions,Hugh McCluggage,100,117,11,2020
Brisbane Lions,Zac Bailey,97,111,11,2020
Brisbane Lions,Jarrod Berry,60,71,11,2020
Brisbane Lions,Daniel Rich,64,70,11,2020
Brisbane Lions,Grant Birchall,47,55,11,2020
Brisbane Lions,Noah Answerth,46,77,11,2020
Brisbane Lions,Darcy Gardiner,29,49,11,2020
Brisbane Lions,Callum Ah Chee,71,87,11,2020
Brisbane Lions,Eric Hipwood,73,128,11,2020
Brisbane Lions,Oscar McInerney,81,113,11,2020
Brisbane Lions,Mitch Robinson,25,25,11,2020
Brisbane Lions,Charlie Cameron,41,52,11,2020
Brisbane Lions,Daniel McStay,47,69,11,2020
Brisbane Lions,Lincoln McCarthy,22,24,11,2020
Brisbane Lions,Harris Andrews,16,44,11,2020
Brisbane Lions,Brandon Starcevich,11,11,11,2020
Brisbane Lions,Matt Eagles,7,13,11,2020
Western Bulldogs,Marcus Bontempelli,98,138,11,2020
Western Bulldogs,Josh Dunkley,66,87,11,2020
Western Bulldogs,Jason Johannisen,68,71,11,2020
Western Bulldogs,Bailey Williams,80,87,11,2020
Western Bulldogs,Patrick Lipinski,72,85,11,2020
Western Bulldogs,Caleb Daniel,64,87,11,2020
Western Bulldogs,Ed Richards,38,45,11,2020
Western Bulldogs,Toby McLean,36,50,11,2020
Western Bulldogs,Bailey Smith,47,68,11,2020
Western Bulldogs,Laitham Vandermeer,55,55,11,2020
Western Bulldogs,Zaine Cordy,47,58,11,2020
Western Bulldogs,Josh Bruce,47,60,11,2020
Western Bulldogs,Easton Wood,32,27,11,2020
Western Bulldogs,Bailey Dale,39,47,11,2020
Western Bulldogs,Sam Lloyd,54,67,11,2020
Western Bulldogs,Alex Keath,22,28,11,2020
Western Bulldogs,Aaron Naughton,30,45,11,2020
Western Bulldogs,Ryan Gardner,10,23,11,2020
West Coast,Tim Kelly,72,73,11,2020
West Coast,Elliot Yeo,68,110,11,2020
West Coast,Andrew Gaff,81,96,11,2020
West Coast,Jack Redden,48,68,11,2020
West Coast,Jackson Nelson,69,101,11,2020
West Coast,Luke Shuey,75,78,11,2020
West Coast,Liam Duggan,81,102,11,2020
West Coast,Shannon Hurn,62,68,11,2020
West Coast,Jamie Cripps,53,77,11,2020
West Coast,Tom Cole,63,66,11,2020
West Coast,Jack Darling,61,115,11,2020
West Coast,Josh Rotham,63,89,11,2020
West Coast,Tom Barrass,48,90,11,2020
West Coast,Jake Waterman,50,62,11,2020
West Coast,Brendon Ah Chee,31,42,11,2020
West Coast,Oscar Allen,46,72,11,2020
West Coast,Liam Ryan,20,18,11,2020
West Coast,Jarrod Cameron,22,31,11,2020
Carlton,Marc Murphy,82,102,11,2020
Carlton,Sam Walsh,83,114,11,2020
Carlton,Patrick Cripps,79,93,11,2020
Carlton,Will Setterfield,77,102,11,2020
Carlton,Kade Simpson,46,50,11,2020
Carlton,Matthew Kennedy,77,97,11,2020
Carlton,Tom Williamson,74,87,11,2020
Carlton,Sam Docherty,60,70,11,2020
Carlton,Jack Newnes,66,72,11,2020
Carlton,Zac Fisher,78,96,11,2020
Carlton,Eddie Betts,45,67,11,2020
Carlton,Marc Pittonet,55,72,11,2020
Carlton,Levi Casboult,42,43,11,2020
Carlton,Jacob Weitering,32,38,11,2020
Carlton,Liam Jones,42,79,11,2020
Carlton,Michael Gibbons,24,39,11,2020
Carlton,Tom De Koning,29,38,11,2020
Carlton,Jack Martin,19,18,11,2020
Melbourne,Clayton Oliver,106,137,11,2020
Melbourne,Angus Brayshaw,103,113,11,2020
Melbourne,Christian Petracca,109,160,11,2020
Melbourne,Ed Langdon,78,86,11,2020
Melbourne,Michael Hibberd,67,78,11,2020
Melbourne,Christian Salem,56,66,11,2020
Melbourne,Tom Sparrow,74,81,11,2020
Melbourne,Bayley Fritsch,73,72,11,2020
Melbourne,Trent Rivers,52,54,11,2020
Melbourne,Nathan Jones,35,51,11,2020
Melbourne,Tom McDonald,82,101,11,2020
Melbourne,Adam Tomlinson,35,48,11,2020
Melbourne,Sam Weideman,58,86,11,2020
Melbourne,Jake Lever,64,91,11,2020
Melbourne,Charlie Spargo,52,78,11,2020
Melbourne,Kysaiah Pickett,54,68,11,2020
Melbourne,Luke Jackson,44,73,11,2020
Melbourne,Steven May,42,36,11,2020
Melbourne,James Harmes,21,32,11,2020
Melbourne,Jake Melksham,45,54,11,2020
North Melbourne,Luke McDonald,123,138,11,2020
North Melbourne,Shaun Higgins,77,74,11,2020
North Melbourne,Trent Dumont,109,131,11,2020
North Melbourne,Robbie Tarrant,91,103,11,2020
North Melbourne,Jy Simpkin,72,74,11,2020
North Melbourne,Jared Polec,64,83,11,2020
North Melbourne,Todd Goldstein,69,100,11,2020
North Melbourne,Shaun Atley,56,70,11,2020
North Melbourne,Aaron Hall,67,80,11,2020
North Melbourne,Jasper Pittard,50,65,11,2020
North Melbourne,Ben McKay,41,68,11,2020
North Melbourne,Cameron Zurhaar,56,60,11,2020
North Melbourne,Aiden Bonar,34,68,11,2020
North Melbourne,Jed Anderson,60,48,11,2020
North Melbourne,Bailey Scott,50,38,11,2020
North Melbourne,Majak Daw,36,46,11,2020
North Melbourne,Nick Larkey,63,83,11,2020
North Melbourne,Jack Mahony,26,38,11,2020
North Melbourne,Sam Durdin,28,33,11,2020
St Kilda,Jack Steele,90,86,11,2020
St Kilda,Jack Sinclair,57,89,11,2020
St Kilda,Jack Bytel,52,76,11,2020
St Kilda,Jack Billings,74,88,11,2020
St Kilda,Rowan Marshall,75,89,11,2020
St Kilda,Hunter Clark,53,51,11,2020
St Kilda,Jade Gresham,43,74,11,2020
St Kilda,Ben Long,53,90,11,2020
St Kilda,Dean Kent,53,78,11,2020
St Kilda,Tim Membrey,35,57,11,2020
St Kilda,Jake Carlisle,46,73,11,2020
St Kilda,Ben Paton,40,28,11,2020
St Kilda,Callum Wilkie,43,53,11,2020
St Kilda,Josh Battle,42,62,11,2020
St Kilda,Nick Hind,27,30,11,2020
St Kilda,Bradley Hill,27,56,11,2020
St Kilda,Dougal Howard,30,54,11,2020
St Kilda,Max King,29,44,11,2020
St Kilda,Jarryn Geary,9,26,11,2020
Geelong,Sam Menegola,111,154,11,2020
Geelong,Patrick Dangerfield,89,117,11,2020
Geelong,Jack Steven,79,86,11,2020
Geelong,Zach Tuohy,71,79,11,2020
Geelong,Gary Rohan,90,136,11,2020
Geelong,Mark O'Connor,84,113,11,2020
Geelong,Joel Selwood,53,73,11,2020
Geelong,Rhys Stanley,72,112,11,2020
Geelong,Cameron Guthrie,46,71,11,2020
Geelong,Jed Bews,72,79,11,2020
Geelong,Brandan Parfitt,69,76,11,2020
Geelong,Mark Blicavs,62,99,11,2020
Geelong,Jake Kolodjashnij,60,66,11,2020
Geelong,Gryan Miers,53,69,11,2020
Geelong,Tom Hawkins,85,126,11,2020
Geelong,Jack Henry,27,43,11,2020
Geelong,Tom Atkins,28,36,11,2020
Geelong,Harry Taylor,35,37,11,2020
Fremantle,Andrew Brayshaw,98,150,11,2020
Fremantle,Adam Cerra,104,134,11,2020
Fremantle,David Mundy,81,104,11,2020
Fremantle,Reece Conca,76,94,11,2020
Fremantle,Nathan Wilson,82,97,11,2020
Fremantle,James Aish,69,80,11,2020
Fremantle,Luke Ryan,85,100,11,2020
Fremantle,Caleb Serong,64,82,11,2020
Fremantle,Ethan Hughes,68,73,11,2020
Fremantle,Brennan Cox,70,109,11,2020
Fremantle,Connor Blakely,45,53,11,2020
Fremantle,Stephen Hill,47,61,11,2020
Fremantle,Rory Lobb,52,88,11,2020
Fremantle,Sean Darcy,82,139,11,2020
Fremantle,Taylin Duman,51,67,11,2020
Fremantle,Brett Bewley,56,73,11,2020
Fremantle,Travis Colyer,22,31,11,2020
Hawthorn,Tom Mitchell,89,102,11,2020
Hawthorn,Jack Scrimshaw,67,75,11,2020
Hawthorn,James Worpel,97,96,11,2020
Hawthorn,Will Day,59,87,11,2020
Hawthorn,Liam Shiels,58,40,11,2020
Hawthorn,Jaeger O'Meara,63,61,11,2020
Hawthorn,Harry Morrison,67,76,11,2020
Hawthorn,Chad Wingard,67,53,11,2020
Hawthorn,James Sicily,61,97,11,2020
Hawthorn,Blake Hardwick,41,65,11,2020
Hawthorn,Jack Gunston,55,86,11,2020
Hawthorn,Ben McEvoy,58,94,11,2020
Hawthorn,Luke Breust,65,88,11,2020
Hawthorn,Conor Nash,40,51,11,2020
Hawthorn,Tom Scully,38,45,11,2020
Hawthorn,Sam Frost,46,88,11,2020
Hawthorn,Tim O'Brien,27,40,11,2020
Hawthorn,Jonathon Ceglar,33,54,11,2020
Hawthorn,Jarman Impey,29,15,11,2020
Hawthorn,James Frawley,16,41,11,2020
Hawthorn,Isaac Smith,8,4,11,2020
Adelaide,Rory Laird,139,185,11,2020
Adelaide,Matt Crouch,103,100,11,2020
Adelaide,Brodie Smith,101,105,11,2020
Adelaide,Ben Keays,41,82,11,2020
Adelaide,Paul Seedsman,52,72,11,2020
Adelaide,Lachlan Sholl,57,71,11,2020
Adelaide,Tom Doedee,63,102,11,2020
Adelaide,Reilly O'Brien,64,106,11,2020
Adelaide,Elliott Himmelberg,60,65,11,2020
Adelaide,Andrew McPherson,54,79,11,2020
Adelaide,Taylor Walker,30,37,11,2020
Adelaide,Ben Crocker,38,55,11,2020
Adelaide,Darcy Fogarty,22,13,11,2020
Adelaide,Luke Brown,47,70,11,2020
Adelaide,Tyson Stengle,52,94,11,2020
Adelaide,Shane McAdam,52,57,11,2020
Adelaide,Ned McHenry,38,48,11,2020
Adelaide,Kyle Hartigan,21,42,11,2020
Adelaide,Fischer McAsey,32,32,11,2020
Adelaide,Harry Schoenberg,22,39,11,2020
Adelaide,Tom Lynch,22,18,11,2020
Collingwood,Taylor Adams,98,128,11,2020
Collingwood,Steele Sidebottom,61,93,11,2020
Collingwood,Jack Crisp,82,109,11,2020
Collingwood,Tom Phillips,83,89,11,2020
Collingwood,Brayden Maynard,96,101,11,2020
Collingwood,Rupert Wills,65,72,11,2020
Collingwood,John Noble,65,89,11,2020
Collingwood,Brayden Sier,55,75,11,2020
Collingwood,Josh Daicos,56,70,11,2020
Collingwood,Darcy Cameron,87,102,11,2020
Collingwood,Josh Thomas,66,95,11,2020
Collingwood,Brody Mihocek,72,99,11,2020
Collingwood,Jack Madgen,60,66,11,2020
Collingwood,Jordan Roughead,39,76,11,2020
Collingwood,Lynden Dunn,54,75,11,2020
Collingwood,Brodie Grundy,72,100,11,2020
Collingwood,Travis Varcoe,51,54,11,2020
Collingwood,Trey Ruscoe,48,55,11,2020
Collingwood,Jaidyn Stephenson,24,68,11,2020
Gold Coast,Brandon Ellis,66,89,11,2020
Gold Coast,Hugh Greenwood,65,85,11,2020
Gold Coast,Jack Bowes,68,106,11,2020
Gold Coast,Noah Anderson,53,74,11,2020
Gold Coast,Izak Rankine,52,85,11,2020
Gold Coast,David Swallow,54,53,11,2020
Gold Coast,Brayden Fiorini,62,81,11,2020
Gold Coast,Jarrod Witts,60,95,11,2020
Gold Coast,Touk Miller,48,65,11,2020
Gold Coast,Josh Corbett,48,66,11,2020
Gold Coast,Jack Lukosius,48,80,11,2020
Gold Coast,Sam Day,60,87,11,2020
Gold Coast,Charlie Ballard,49,46,11,2020
Gold Coast,Ben Ainsworth,36,58,11,2020
Gold Coast,Sean Lemmens,38,54,11,2020
Gold Coast,Ben King,42,66,11,2020
Gold Coast,Sam Flanders,39,51,11,2020
Gold Coast,Jarrod Harbrow,23,39,11,2020
Gold Coast,Wil Powell,47,66,11,2020
Gold Coast,Connor Budarick,31,34,11,2020
Essendon,Dylan Shiel,98,129,11,2020
Essendon,Andrew McGrath,78,109,11,2020
Essendon,Jordan Ridley,95,124,11,2020
Essendon,Darcy Parish,93,114,11,2020
Essendon,Will Snelling,81,80,11,2020
Essendon,Adam Saad,51,89,11,2020
Essendon,Mason Redman,49,64,11,2020
Essendon,Matt Guelfi,49,52,11,2020
Essendon,David Zaharakis,64,97,11,2020
Essendon,Devon Smith,53,64,11,2020
Essendon,Martin Gleeson,53,74,11,2020
Essendon,Aaron Francis,47,86,11,2020
Essendon,Kyle Langford,55,78,11,2020
Essendon,James Stewart,62,82,11,2020
Essendon,Tom Cutler,41,51,11,2020
Essendon,Dylan Clarke,45,69,11,2020
Essendon,Shaun McKernan,37,51,11,2020
Essendon,Conor McKenna,28,42,11,2020
Essendon,Tom Bellchambers,62,70,11,2020
Sydney,Luke Parker,108,127,12,2020
Sydney,Jake Lloyd,108,137,12,2020
Sydney,Dane Rampe,81,140,12,2020
Sydney,James Rowbottom,77,104,12,2020
Sydney,Callum Mills,87,104,12,2020
Sydney,Jordan Dawson,82,91,12,2020
Sydney,Nick Blakey,90,111,12,2020
Sydney,Jackson Thurlow,82,90,12,2020
Sydney,Lewis Melican,52,110,12,2020
Sydney,Colin O'Riordan,52,94,12,2020
Sydney,James Bell,67,82,12,2020
Sydney,Callum Sinclair,76,130,12,2020
Sydney,Oliver Florent,49,49,12,2020
Sydney,Dylan Stephens,69,73,12,2020
Sydney,Harry Cunningham,40,63,12,2020
Sydney,Tom Papley,41,82,12,2020
Sydney,Zac Foot,46,61,12,2020
Sydney,Sam Reid,38,42,12,2020
Sydney,Will Hayward,31,35,12,2020
Sydney,Sam Wicks,22,34,12,2020
