season,match_round,player_name,player_team,cc_votes
2021,16,Shaun Atley,North Melbourne,0
2021,16,Aaron Hall,North Melbourne,0
2021,16,Josh Walker,North Melbourne,0
2021,16,Luke McDonald,North Melbourne,0
2021,16,Kayne Turner,North Melbourne,0
2021,16,Trent Dumont,North Melbourne,0
2021,16,Jy Simpkin,North Melbourne,0
2021,16,Nick Larkey,North Melbourne,0
2021,16,Ben McKay,North Melbourne,0
2021,16,Jaidyn Stephenson,North Melbourne,0
2021,16,Luke Davies-Uniacke,North Melbourne,0
2021,16,Bailey Scott,North Melbourne,0
2021,16,Tarryn Thomas,North Melbourne,0
2021,16,Curtis Taylor,North Melbourne,0
2021,16,Jack Mahony,North Melbourne,0
2021,16,Tristan Xerri,North Melbourne,0
2021,16,Will Phillips,North Melbourne,0
2021,16,Eddie Ford,North Melbourne,0
2021,16,Ollie Wines,Port Adelaide,10
2021,16,Darcy Byrne-Jones,Port Adelaide,6
2021,16,Karl Amon,Port Adelaide,4
2021,16,Charlie Dixon,Port Adelaide,3
2021,16,Travis Boak,Port Adelaide,3
2021,16,Tom Jonas,Port Adelaide,2
2021,16,Ryan Burton,Port Adelaide,1
2021,16,Steven Motlop,Port Adelaide,0
2021,16,Trent McKenzie,Port Adelaide,0
2021,16,Scott Lycett,Port Adelaide,0
2021,16,Sam Mayes,Port Adelaide,0
2021,16,Aliir Aliir,Port Adelaide,0
2021,16,Riley Bonner,Port Adelaide,0
2021,16,Dan Houston,Port Adelaide,0
2021,16,Sam Powell-Pepper,Port Adelaide,0
2021,16,Todd Marshall,Port Adelaide,0
2021,16,Jarrod Lienert,Port Adelaide,0
2021,16,Kane Farrell,Port Adelaide,0
2021,16,Willem Drew,Port Adelaide,0
2021,16,Connor Rozee,Port Adelaide,0
2021,16,Mitch Georgiades,Port Adelaide,0
2021,16,Miles Bergman,Port Adelaide,0
2021,16,Martin Frederick,Port Adelaide,0
2021,16,Tom J. Lynch,Richmond,7
2021,16,Shane Edwards,Richmond,0
2021,16,Bachar Houli,Richmond,0
2021,16,Jack Riewoldt,Richmond,0
2021,16,Trent Cotchin,Richmond,0
2021,16,Dustin Martin,Richmond,0
2021,16,David Astbury,Richmond,0
2021,16,Dylan Grimes,Richmond,0
2021,16,Nick Vlastuin,Richmond,0
2021,16,Kamdyn McIntosh,Richmond,0
2021,16,Jayden Short,Richmond,0
2021,16,Jason Castagna,Richmond,0
2021,16,Mabior Chol,Richmond,0
2021,16,Shai Bolton,Richmond,0
2021,16,Jack Graham,Richmond,0
2021,16,Liam Baker,Richmond,0
2021,16,Jack Ross,Richmond,0
2021,16,Callum Coleman-Jones,Richmond,0
2021,16,Patrick Naish,Richmond,0
2021,16,Marlion Pickett,Richmond,0
2021,16,Jake Aarts,Richmond,0
2021,16,Thomson Dow,Richmond,0
2021,16,Riley Collier-Dawkins,Richmond,0
2021,16,Jack Steele,St Kilda,10
2021,16,Bradley Hill,St Kilda,6
2021,16,Luke Dunstan,St Kilda,5
2021,16,Jack Sinclair,St Kilda,1
2021,16,Paddy Ryder,St Kilda,0
2021,16,Sebastian Ross,St Kilda,0
2021,16,Brad Crouch,St Kilda,0
2021,16,Jimmy Webster,St Kilda,0
2021,16,Jack Billings,St Kilda,0
2021,16,Tim Membrey,St Kilda,0
2021,16,Mason Wood,St Kilda,0
2021,16,Daniel McKenzie,St Kilda,0
2021,16,Dougal Howard,St Kilda,0
2021,16,Dan Butler,St Kilda,0
2021,16,Ben Long,St Kilda,0
2021,16,Josh Battle,St Kilda,0
2021,16,Rowan Marshall,St Kilda,0
2021,16,Jack Higgins,St Kilda,0
2021,16,Callum Wilkie,St Kilda,0
2021,16,Max King,St Kilda,0
2021,16,Ryan Byrnes,St Kilda,0
2021,16,Tom Highmore,St Kilda,0
2021,16,Leo Connolly,St Kilda,0
2021,16,Callum Mills,Sydney,10
2021,16,Oliver Florent,Sydney,7
2021,16,Isaac Heeney,Sydney,4
2021,16,Tom Hickey,Sydney,3
2021,16,Justin McInerney,Sydney,2
2021,16,Jordan Dawson,Sydney,2
2021,16,Lance Franklin,Sydney,1
2021,16,George Hewett,Sydney,1
2021,16,Josh P. Kennedy,Sydney,0
2021,16,Luke Parker,Sydney,0
2021,16,Harry Cunningham,Sydney,0
2021,16,Dane Rampe,Sydney,0
2021,16,Jake Lloyd,Sydney,0
2021,16,Tom Papley,Sydney,0
2021,16,Robbie Fox,Sydney,0
2021,16,Will Hayward,Sydney,0
2021,16,Tom McCartin,Sydney,0
2021,16,Nick Blakey,Sydney,0
2021,16,James Rowbottom,Sydney,0
2021,16,James Bell,Sydney,0
2021,16,Sam Wicks,Sydney,0
2021,16,Joel Amartey,Sydney,0
2021,16,Errol Gulden,Sydney,0
2021,16,Shannon Hurn,West Coast,0
2021,16,Josh J. Kennedy,West Coast,0
2021,16,Nic Naitanui,West Coast,0
2021,16,Jack Redden,West Coast,0
2021,16,Luke Shuey,West Coast,0
2021,16,Brad Sheppard,West Coast,0
2021,16,Jack Darling,West Coast,0
2021,16,Jamie Cripps,West Coast,0
2021,16,Nathan Vardy,West Coast,0
2021,16,Elliot Yeo,West Coast,0
2021,16,Dom Sheed,West Coast,0
2021,16,Jeremy McGovern,West Coast,0
2021,16,Liam Duggan,West Coast,0
2021,16,Tom Barrass,West Coast,0
2021,16,Tom Cole,West Coast,0
2021,16,Alex Witherden,West Coast,0
2021,16,Zac Langdon,West Coast,0
2021,16,Tim Kelly,West Coast,0
2021,16,Jack Petruccelle,West Coast,0
2021,16,Jamaine Jones,West Coast,0
2021,16,Oscar Allen,West Coast,0
2021,16,Luke Foley,West Coast,0
2021,16,Luke Edwards,West Coast,0
2021,16,Tom Liberatore,Western Bulldogs,5
2021,16,Cody Weightman,Western Bulldogs,5
2021,16,Bailey Dale,Western Bulldogs,5
2021,16,Jack Macrae,Western Bulldogs,3
2021,16,Zaine Cordy,Western Bulldogs,1
2021,16,Mitch Wallis,Western Bulldogs,0
2021,16,Josh Bruce,Western Bulldogs,0
2021,16,Jason Johannisen,Western Bulldogs,0
2021,16,Taylor Duryea,Western Bulldogs,0
2021,16,Lachie Hunter,Western Bulldogs,0
2021,16,Marcus Bontempelli,Western Bulldogs,0
2021,16,Toby McLean,Western Bulldogs,0
2021,16,Caleb Daniel,Western Bulldogs,0
2021,16,Bailey Williams,Western Bulldogs,0
2021,16,Mitch Hannan,Western Bulldogs,0
2021,16,Tim English,Western Bulldogs,0
2021,16,Lewis Young,Western Bulldogs,0
2021,16,Alex Keath,Western Bulldogs,0
2021,16,Patrick Lipinski,Western Bulldogs,0
2021,16,Aaron Naughton,Western Bulldogs,0
2021,16,Bailey Smith,Western Bulldogs,0
2021,16,Anthony Scott,Western Bulldogs,0
2021,16,Riley Garcia,Western Bulldogs,0
2021,17,David Mackay,Adelaide,0
2021,17,Rory Sloane,Adelaide,0
2021,17,Brodie Smith,Adelaide,0
2021,17,Paul Seedsman,Adelaide,0
2021,17,Rory Laird,Adelaide,0
2021,17,Jake Kelly,Adelaide,0
2021,17,Ben Keays,Adelaide,0
2021,17,Reilly O'Brien,Adelaide,0
2021,17,Tom Doedee,Adelaide,0
2021,17,Lachlan Murphy,Adelaide,0
2021,17,Billy Frampton,Adelaide,0
2021,17,Chayce Jones,Adelaide,0
2021,17,Ben Davis,Adelaide,0
2021,17,Ned McHenry,Adelaide,0
2021,17,Will Hamill,Adelaide,0
2021,17,Harry Schoenberg,Adelaide,0
2021,17,Lachlan Sholl,Adelaide,0
2021,17,Jordon Butts,Adelaide,0
2021,17,Sam Berry,Adelaide,0
2021,17,James Rowe,Adelaide,0
2021,17,Nick Murray,Adelaide,0
2021,17,Riley Thilthorpe,Adelaide,0
2021,17,Luke Pedlar,Adelaide,0
2021,17,Dayne Zorko,Brisbane Lions,4
2021,17,Grant Birchall,Brisbane Lions,0
2021,17,Mitch Robinson,Brisbane Lions,0
2021,17,Daniel Rich,Brisbane Lions,0
2021,17,Lachie Neale,Brisbane Lions,0
2021,17,Jarryd Lyons,Brisbane Lions,0
2021,17,Lincoln McCarthy,Brisbane Lions,0
2021,17,Joe Daniher,Brisbane Lions,0
2021,17,Charlie Cameron,Brisbane Lions,0
2021,17,Daniel McStay,Brisbane Lions,0
2021,17,Harris Andrews,Brisbane Lions,0
2021,17,Callum Ah Chee,Brisbane Lions,0
2021,17,Marcus Adams,Brisbane Lions,0
2021,17,Rhys Mathieson,Brisbane Lions,0
2021,17,Eric Hipwood,Brisbane Lions,0
2021,17,Hugh McCluggage,Brisbane Lions,0
2021,17,Zac Bailey,Brisbane Lions,0
2021,17,Oscar McInerney,Brisbane Lions,0
2021,17,Brandon Starcevich,Brisbane Lions,0
2021,17,Deven Robertson,Brisbane Lions,0
2021,17,Jack Payne,Brisbane Lions,0
2021,17,Keidean Coleman,Brisbane Lions,0
2021,17,James Madden,Brisbane Lions,0
2021,17,Sam Walsh,Carlton,10
2021,17,Jacob Weitering,Carlton,2
2021,17,Eddie Betts,Carlton,0
2021,17,Ed Curnow,Carlton,0
2021,17,Jack Newnes,Carlton,0
2021,17,Lachie Plowman,Carlton,0
2021,17,Zac Williams,Carlton,0
2021,17,Jack Martin,Carlton,0
2021,17,Patrick Cripps,Carlton,0
2021,17,Adam Saad,Carlton,0
2021,17,Matthew Kennedy,Carlton,0
2021,17,Jack Silvagni,Carlton,0
2021,17,Sam Petrevski-Seton,Carlton,0
2021,17,Nic Newman,Carlton,0
2021,17,Tom Williamson,Carlton,0
2021,17,Will Setterfield,Carlton,0
2021,17,Harry McKay,Carlton,0
2021,17,Paddy Dow,Carlton,0
2021,17,Lachie Fogarty,Carlton,0
2021,17,Tom De Koning,Carlton,0
2021,17,Liam Stocker,Carlton,0
2021,17,Matthew Cottrell,Carlton,0
2021,17,Matthew Owies,Carlton,0
2021,17,Taylor Adams,Collingwood,10
2021,17,Jack Crisp,Collingwood,7
2021,17,Jordan De Goey,Collingwood,7
2021,17,Brayden Maynard,Collingwood,2
2021,17,Scott Pendlebury,Collingwood,0
2021,17,Chris Mayne,Collingwood,0
2021,17,Steele Sidebottom,Collingwood,0
2021,17,Jordan Roughead,Collingwood,0
2021,17,Will Hoskin-Elliott,Collingwood,0
2021,17,Jamie Elliott,Collingwood,0
2021,17,Josh Thomas,Collingwood,0
2021,17,Brodie Grundy,Collingwood,0
2021,17,Callum L. Brown,Collingwood,0
2021,17,Brody Mihocek,Collingwood,0
2021,17,Darcy Cameron,Collingwood,0
2021,17,Jack Madgen,Collingwood,0
2021,17,Nathan Murphy,Collingwood,0
2021,17,Isaac Quaynor,Collingwood,0
2021,17,John Noble,Collingwood,0
2021,17,Will Kelly,Collingwood,0
2021,17,Trey Ruscoe,Collingwood,0
2021,17,Oliver Henry,Collingwood,0
2021,17,Trent Bianco,Collingwood,0
2021,17,Zach Merrett,Essendon,10
2021,17,Mason Redman,Essendon,5
2021,17,Archie Perkins,Essendon,4
2021,17,Jake Stringer,Essendon,4
2021,17,Nick Hind,Essendon,3
2021,17,Jordan Ridley,Essendon,3
2021,17,Anthony McDonald-Tipungwuti,Essendon,1
2021,17,Cale Hooker,Essendon,0
2021,17,Devon Smith,Essendon,0
2021,17,James Stewart,Essendon,0
2021,17,Martin Gleeson,Essendon,0
2021,17,Tom Cutler,Essendon,0
2021,17,Kyle Langford,Essendon,0
2021,17,Peter Wright,Essendon,0
2021,17,Jayden Laverde,Essendon,0
2021,17,Darcy Parish,Essendon,0
2021,17,Will Snelling,Essendon,0
2021,17,Matt Guelfi,Essendon,0
2021,17,Brayden Ham,Essendon,0
2021,17,Sam Draper,Essendon,0
2021,17,Harrison Jones,Essendon,0
2021,17,Nik Cox,Essendon,0
2021,17,Alec Waterman,Essendon,0
2021,17,Sean Darcy,Fremantle,10
2021,17,Nat Fyfe,Fremantle,6
2021,17,David Mundy,Fremantle,6
2021,17,Rory Lobb,Fremantle,4
2021,17,Caleb Serong,Fremantle,4
2021,17,Michael Walters,Fremantle,0
2021,17,Travis Colyer,Fremantle,0
2021,17,Nathan Wilson,Fremantle,0
2021,17,James Aish,Fremantle,0
2021,17,Blake Acres,Fremantle,0
2021,17,Alex Pearce,Fremantle,0
2021,17,Connor Blakely,Fremantle,0
2021,17,Darcy Tucker,Fremantle,0
2021,17,Griffin Logue,Fremantle,0
2021,17,Luke Ryan,Fremantle,0
2021,17,Bailey Banfield,Fremantle,0
2021,17,Andrew Brayshaw,Fremantle,0
2021,17,Adam Cerra,Fremantle,0
2021,17,Sam Switkowski,Fremantle,0
2021,17,Lachie Schultz,Fremantle,0
2021,17,Liam Henry,Fremantle,0
2021,17,Josh Treacy,Fremantle,0
2021,17,Brandon Walker,Fremantle,0
2021,17,Zach Tuohy,Geelong,8
2021,17,Tom Stewart,Geelong,6
2021,17,Mark O'Connor,Geelong,2
2021,17,Cameron Guthrie,Geelong,1
2021,17,Isaac Smith,Geelong,1
2021,17,Shaun Higgins,Geelong,0
2021,17,Tom Hawkins,Geelong,0
2021,17,Lachie Henderson,Geelong,0
2021,17,Patrick Dangerfield,Geelong,0
2021,17,Gary Rohan,Geelong,0
2021,17,Rhys Stanley,Geelong,0
2021,17,Mark Blicavs,Geelong,0
2021,17,Jed Bews,Geelong,0
2021,17,Jake Kolodjashnij,Geelong,0
2021,17,Sam Menegola,Geelong,0
2021,17,Brandan Parfitt,Geelong,0
2021,17,Esava Ratugolea,Geelong,0
2021,17,Jack Henry,Geelong,0
2021,17,Quinton Narkle,Geelong,0
2021,17,Tom Atkins,Geelong,0
2021,17,Gryan Miers,Geelong,0
2021,17,Brad Close,Geelong,0
2021,17,Max Holmes,Geelong,0
2021,17,Touk Miller,Gold Coast,10
2021,17,Brandon Ellis,Gold Coast,5
2021,17,Chris Burgess,Gold Coast,1
2021,17,Charlie Ballard,Gold Coast,1
2021,17,David Swallow,Gold Coast,0
2021,17,Sam Day,Gold Coast,0
2021,17,Alex Sexton,Gold Coast,0
2021,17,Sean Lemmens,Gold Coast,0
2021,17,Nick Holman,Gold Coast,0
2021,17,Rory Atkins,Gold Coast,0
2021,17,Sam Collins,Gold Coast,0
2021,17,Oleg Markov,Gold Coast,0
2021,17,Brayden Fiorini,Gold Coast,0
2021,17,Ben Ainsworth,Gold Coast,0
2021,17,Jack Bowes,Gold Coast,0
2021,17,Hugh Greenwood,Gold Coast,0
2021,17,Wil Powell,Gold Coast,0
2021,17,Jack Lukosius,Gold Coast,0
2021,17,Ben King,Gold Coast,0
2021,17,Matt Rowell,Gold Coast,0
2021,17,Izak Rankine,Gold Coast,0
2021,17,Jeremy Sharp,Gold Coast,0
2021,17,Sam Flanders,Gold Coast,0
2021,17,Jacob Hopper,Greater Western Sydney,8
2021,17,Toby Greene,Greater Western Sydney,5
2021,17,Shane Mumford,Greater Western Sydney,0
2021,17,Callan Ward,Greater Western Sydney,0
2021,17,Sam J. Reid,Greater Western Sydney,0
2021,17,Phil Davis,Greater Western Sydney,0
2021,17,Adam Kennedy,Greater Western Sydney,0
2021,17,Nick Haynes,Greater Western Sydney,0
2021,17,Lachie Whitfield,Greater Western Sydney,0
2021,17,Josh Kelly,Greater Western Sydney,0
2021,17,Jesse Hogan,Greater Western Sydney,0
2021,17,Harry Himmelberg,Greater Western Sydney,0
2021,17,Tim Taranto,Greater Western Sydney,0
2021,17,Daniel Lloyd,Greater Western Sydney,0
2021,17,Harry Perryman,Greater Western Sydney,0
2021,17,Jeremy Finlayson,Greater Western Sydney,0
2021,17,Isaac Cumming,Greater Western Sydney,0
2021,17,Sam Taylor,Greater Western Sydney,0
2021,17,Brent Daniels,Greater Western Sydney,0
2021,17,Bobby Hill,Greater Western Sydney,0
2021,17,Connor Idun,Greater Western Sydney,0
2021,17,Tom Green,Greater Western Sydney,0
2021,17,Lachie Ash,Greater Western Sydney,0
2021,17,Shaun Burgoyne,Hawthorn,0
2021,17,Ben McEvoy,Hawthorn,0
2021,17,Liam Shiels,Hawthorn,0
2021,17,Luke Breust,Hawthorn,0
2021,17,Sam Frost,Hawthorn,0
2021,17,Jaeger O'Meara,Hawthorn,0
2021,17,Tom Mitchell,Hawthorn,0
2021,17,Jonathon Ceglar,Hawthorn,0
2021,17,Kyle Hartigan,Hawthorn,0
2021,17,Daniel Howe,Hawthorn,0
2021,17,Tom Phillips,Hawthorn,0
2021,17,Jack Scrimshaw,Hawthorn,0
2021,17,James Worpel,Hawthorn,0
2021,17,Conor Nash,Hawthorn,0
2021,17,Dylan Moore,Hawthorn,0
2021,17,Oliver Hanrahan,Hawthorn,0
2021,17,Changkuoth Jiath,Hawthorn,0
2021,17,Damon Greaves,Hawthorn,0
2021,17,Tyler Brockman,Hawthorn,0
2021,17,Jacob Koschitzke,Hawthorn,0
2021,17,Emerson Jeka,Hawthorn,0
2021,17,Lachlan Bramble,Hawthorn,0
2021,17,Denver Grainger-Barras,Hawthorn,0
2021,17,Christian Petracca,Melbourne,10
2021,17,Clayton Oliver,Melbourne,8
2021,17,Tom McDonald,Melbourne,6
2021,17,Steven May,Melbourne,2
2021,17,Max Gawn,Melbourne,2
2021,17,Kysaiah Pickett,Melbourne,1
2021,17,Christian Salem,Melbourne,1
2021,17,Michael Hibberd,Melbourne,0
2021,17,Jack Viney,Melbourne,0
2021,17,Ben Brown,Melbourne,0
2021,17,Angus Brayshaw,Melbourne,0
2021,17,Jake Lever,Melbourne,0
2021,17,Alex Neal-Bullen,Melbourne,0
2021,17,James Harmes,Melbourne,0
2021,17,Ed Langdon,Melbourne,0
2021,17,Jayden Hunt,Melbourne,0
2021,17,Bayley Fritsch,Melbourne,0
2021,17,Charlie Spargo,Melbourne,0
2021,17,Harrison Petty,Melbourne,0
2021,17,Tom Sparrow,Melbourne,0
2021,17,Trent Rivers,Melbourne,0
2021,17,Luke Jackson,Melbourne,0
2021,17,James Jordon,Melbourne,0
2021,17,Jaidyn Stephenson,North Melbourne,10
2021,17,Jack Ziebell,North Melbourne,7
2021,17,Jy Simpkin,North Melbourne,2
2021,17,Cameron Zurhaar,North Melbourne,2
2021,17,Ben Cunnington,North Melbourne,2
2021,17,Todd Goldstein,North Melbourne,0
2021,17,Robbie Tarrant,North Melbourne,0
2021,17,Shaun Atley,North Melbourne,0
2021,17,Aaron Hall,North Melbourne,0
2021,17,Josh Walker,North Melbourne,0
2021,17,Luke McDonald,North Melbourne,0
2021,17,Kayne Turner,North Melbourne,0
2021,17,Trent Dumont,North Melbourne,0
2021,17,Nick Larkey,North Melbourne,0
2021,17,Ben McKay,North Melbourne,0
2021,17,Luke Davies-Uniacke,North Melbourne,0
2021,17,Bailey Scott,North Melbourne,0
2021,17,Tarryn Thomas,North Melbourne,0
2021,17,Curtis Taylor,North Melbourne,0
2021,17,Jack Mahony,North Melbourne,0
2021,17,Tristan Xerri,North Melbourne,0
2021,17,Charlie Lazzaro,North Melbourne,0
2021,17,Will Phillips,North Melbourne,0
2021,17,Travis Boak,Port Adelaide,0
2021,17,Steven Motlop,Port Adelaide,0
2021,17,Charlie Dixon,Port Adelaide,0
2021,17,Trent McKenzie,Port Adelaide,0
2021,17,Scott Lycett,Port Adelaide,0
2021,17,Tom Jonas,Port Adelaide,0
2021,17,Ollie Wines,Port Adelaide,0
2021,17,Sam Mayes,Port Adelaide,0
2021,17,Tom Clurey,Port Adelaide,0
2021,17,Karl Amon,Port Adelaide,0
2021,17,Darcy Byrne-Jones,Port Adelaide,0
2021,17,Aliir Aliir,Port Adelaide,0
2021,17,Ryan Burton,Port Adelaide,0
2021,17,Dan Houston,Port Adelaide,0
2021,17,Sam Powell-Pepper,Port Adelaide,0
2021,17,Todd Marshall,Port Adelaide,0
2021,17,Jarrod Lienert,Port Adelaide,0
2021,17,Zak Butters,Port Adelaide,0
2021,17,Willem Drew,Port Adelaide,0
2021,17,Connor Rozee,Port Adelaide,0
2021,17,Mitch Georgiades,Port Adelaide,0
2021,17,Miles Bergman,Port Adelaide,0
2021,17,Martin Frederick,Port Adelaide,0
2021,17,Jayden Short,Richmond,3
2021,17,Dylan Grimes,Richmond,1
2021,17,Jack Riewoldt,Richmond,0
2021,17,Trent Cotchin,Richmond,0
2021,17,Dustin Martin,Richmond,0
2021,17,David Astbury,Richmond,0
2021,17,Tom J. Lynch,Richmond,0
2021,17,Kamdyn McIntosh,Richmond,0
2021,17,Daniel Rioli,Richmond,0
2021,17,Jason Castagna,Richmond,0
2021,17,Mabior Chol,Richmond,0
2021,17,Shai Bolton,Richmond,0
2021,17,Jack Graham,Richmond,0
2021,17,Ryan Garthwaite,Richmond,0
2021,17,Liam Baker,Richmond,0
2021,17,Sydney Stack,Richmond,0
2021,17,Jack Ross,Richmond,0
2021,17,Patrick Naish,Richmond,0
2021,17,Marlion Pickett,Richmond,0
2021,17,Jake Aarts,Richmond,0
2021,17,Thomson Dow,Richmond,0
2021,17,Rhyan Mansell,Richmond,0
2021,17,Riley Collier-Dawkins,Richmond,0
2021,17,Jack Steele,St Kilda,10
2021,17,Tom Highmore,St Kilda,7
2021,17,Luke Dunstan,St Kilda,7
2021,17,Jimmy Webster,St Kilda,1
2021,17,Tim Membrey,St Kilda,1
2021,17,Paddy Ryder,St Kilda,0
2021,17,Bradley Hill,St Kilda,0
2021,17,Sebastian Ross,St Kilda,0
2021,17,Brad Crouch,St Kilda,0
2021,17,Dean Kent,St Kilda,0
2021,17,Jack Billings,St Kilda,0
2021,17,Zak Jones,St Kilda,0
2021,17,Jack Sinclair,St Kilda,0
2021,17,Daniel McKenzie,St Kilda,0
2021,17,Dougal Howard,St Kilda,0
2021,17,Dan Butler,St Kilda,0
2021,17,Ben Long,St Kilda,0
2021,17,Josh Battle,St Kilda,0
2021,17,Rowan Marshall,St Kilda,0
2021,17,Callum Wilkie,St Kilda,0
2021,17,Max King,St Kilda,0
2021,17,Ryan Byrnes,St Kilda,0
2021,17,Leo Connolly,St Kilda,0
2021,17,Jordan Dawson,Sydney,10
2021,17,Tom McCartin,Sydney,8
2021,17,Luke Parker,Sydney,3
2021,17,Lance Franklin,Sydney,0
2021,17,Josh P. Kennedy,Sydney,0
2021,17,Tom Hickey,Sydney,0
2021,17,Harry Cunningham,Sydney,0
2021,17,Dane Rampe,Sydney,0
2021,17,Jake Lloyd,Sydney,0
2021,17,Isaac Heeney,Sydney,0
2021,17,George Hewett,Sydney,0
2021,17,Callum Mills,Sydney,0
2021,17,Tom Papley,Sydney,0
2021,17,Oliver Florent,Sydney,0
2021,17,Robbie Fox,Sydney,0
2021,17,Will Hayward,Sydney,0
2021,17,Colin O'Riordan,Sydney,0
2021,17,Nick Blakey,Sydney,0
2021,17,Justin McInerney,Sydney,0
2021,17,James Bell,Sydney,0
2021,17,Sam Wicks,Sydney,0
2021,17,Joel Amartey,Sydney,0
2021,17,Errol Gulden,Sydney,0
2021,17,Nic Naitanui,West Coast,7
2021,17,Shannon Hurn,West Coast,0
2021,17,Josh J. Kennedy,West Coast,0
2021,17,Luke Shuey,West Coast,0
2021,17,Brad Sheppard,West Coast,0
2021,17,Jack Darling,West Coast,0
2021,17,Andrew Gaff,West Coast,0
2021,17,Jamie Cripps,West Coast,0
2021,17,Elliot Yeo,West Coast,0
2021,17,Dom Sheed,West Coast,0
2021,17,Jeremy McGovern,West Coast,0
2021,17,Jackson Nelson,West Coast,0
2021,17,Liam Duggan,West Coast,0
2021,17,Brendon Ah Chee,West Coast,0
2021,17,Tom Barrass,West Coast,0
2021,17,Tom Cole,West Coast,0
2021,17,Zac Langdon,West Coast,0
2021,17,Tim Kelly,West Coast,0
2021,17,Liam Ryan,West Coast,0
2021,17,Jack Petruccelle,West Coast,0
2021,17,Oscar Allen,West Coast,0
2021,17,Josh Rotham,West Coast,0
2021,17,Luke Edwards,West Coast,0
2021,17,Bailey Smith,Western Bulldogs,3
2021,17,Alex Keath,Western Bulldogs,3
2021,17,Taylor Duryea,Western Bulldogs,2
2021,17,Caleb Daniel,Western Bulldogs,1
2021,17,Tom Liberatore,Western Bulldogs,0
2021,17,Mitch Wallis,Western Bulldogs,0
2021,17,Josh Bruce,Western Bulldogs,0
2021,17,Jason Johannisen,Western Bulldogs,0
2021,17,Jack Macrae,Western Bulldogs,0
2021,17,Lachie Hunter,Western Bulldogs,0
2021,17,Marcus Bontempelli,Western Bulldogs,0
2021,17,Bailey Dale,Western Bulldogs,0
2021,17,Zaine Cordy,Western Bulldogs,0
2021,17,Bailey Williams,Western Bulldogs,0
2021,17,Mitch Hannan,Western Bulldogs,0
2021,17,Tim English,Western Bulldogs,0
2021,17,Lewis Young,Western Bulldogs,0
2021,17,Ed Richards,Western Bulldogs,0
2021,17,Cody Weightman,Western Bulldogs,0
2021,17,Lachlan McNeil,Western Bulldogs,0
2021,17,Anthony Scott,Western Bulldogs,0
2021,17,Riley Garcia,Western Bulldogs,0
2021,17,Jamarra Ugle-Hagan,Western Bulldogs,0
2021,18,Ben Keays,Adelaide,1
2021,18,David Mackay,Adelaide,0
2021,18,Taylor Walker,Adelaide,0
2021,18,Rory Sloane,Adelaide,0
2021,18,Tom Lynch,Adelaide,0
2021,18,Brodie Smith,Adelaide,0
2021,18,Paul Seedsman,Adelaide,0
2021,18,Rory Laird,Adelaide,0
2021,18,Jake Kelly,Adelaide,0
2021,18,Reilly O'Brien,Adelaide,0
2021,18,Darcy Fogarty,Adelaide,0
2021,18,Lachlan Murphy,Adelaide,0
2021,18,Elliott Himmelberg,Adelaide,0
2021,18,Chayce Jones,Adelaide,0
2021,18,Ned McHenry,Adelaide,0
2021,18,Will Hamill,Adelaide,0
2021,18,Andrew McPherson,Adelaide,0
2021,18,Harry Schoenberg,Adelaide,0
2021,18,Lachlan Sholl,Adelaide,0
2021,18,Jordon Butts,Adelaide,0
2021,18,Sam Berry,Adelaide,0
2021,18,James Rowe,Adelaide,0
2021,18,Nick Murray,Adelaide,0
2021,18,Hugh McCluggage,Brisbane Lions,1
2021,18,Grant Birchall,Brisbane Lions,0
2021,18,Mitch Robinson,Brisbane Lions,0
2021,18,Daniel Rich,Brisbane Lions,0
2021,18,Ryan Lester,Brisbane Lions,0
2021,18,Lachie Neale,Brisbane Lions,0
2021,18,Jarryd Lyons,Brisbane Lions,0
2021,18,Dayne Zorko,Brisbane Lions,0
2021,18,Lincoln McCarthy,Brisbane Lions,0
2021,18,Joe Daniher,Brisbane Lions,0
2021,18,Charlie Cameron,Brisbane Lions,0
2021,18,Daniel McStay,Brisbane Lions,0
2021,18,Harris Andrews,Brisbane Lions,0
2021,18,Zac Bailey,Brisbane Lions,0
2021,18,Oscar McInerney,Brisbane Lions,0
2021,18,Brandon Starcevich,Brisbane Lions,0
2021,18,Deven Robertson,Brisbane Lions,0
2021,18,Thomas Berry,Brisbane Lions,0
2021,18,Jack Payne,Brisbane Lions,0
2021,18,Tom Fullarton,Brisbane Lions,0
2021,18,Keidean Coleman,Brisbane Lions,0
2021,18,Jaxon Prior,Brisbane Lions,0
2021,18,James Madden,Brisbane Lions,0
2021,18,Sam Walsh,Carlton,10
2021,18,Matthew Kennedy,Carlton,7
2021,18,Jacob Weitering,Carlton,2
2021,18,Jack Martin,Carlton,2
2021,18,Eddie Betts,Carlton,0
2021,18,Liam Jones,Carlton,0
2021,18,Ed Curnow,Carlton,0
2021,18,Jack Newnes,Carlton,0
2021,18,Lachie Plowman,Carlton,0
2021,18,Zac Williams,Carlton,0
2021,18,Adam Saad,Carlton,0
2021,18,Jack Silvagni,Carlton,0
2021,18,Sam Petrevski-Seton,Carlton,0
2021,18,Nic Newman,Carlton,0
2021,18,Tom Williamson,Carlton,0
2021,18,Zac Fisher,Carlton,0
2021,18,Harry McKay,Carlton,0
2021,18,Paddy Dow,Carlton,0
2021,18,Lachie Fogarty,Carlton,0
2021,18,Tom De Koning,Carlton,0
2021,18,Liam Stocker,Carlton,0
